incident_id,Incident_date,state,city_or_county,address,killed,injured
1815308,2020-10-05,Connecticut,New Haven,400 block of Orange St SE,1,3
785262,2017-02-28,Connecticut,New Haven,1700 of Casey Dr,0,6
1515327,2019-09-29,Louisiana,New Iberia,4100 block of Highland Ave,4,0
1835030,2020-10-25,Louisiana,New Iberia,2800 block of W Hutchins Pl,1,3
1644111,2020-03-23,Louisiana,New Iberia,6700 block of Hickory Springs Dr,0,4
1924951,2021-02-05,Louisiana,New Orleans,1017 Lake Bolivar Rd,3,1
1211659,2018-09-17,Louisiana,New Orleans,123 Amberleigh Dr,4,1
589488,2016-06-27,Louisiana,New Orleans,13436 Killiam Loop NE,3,1
282186,2014-12-22,Louisiana,New Orleans,191 Lake Rd,4,2
700232,2016-11-13,Louisiana,New Orleans,3800 block of Marlborough Avenue,3,2
1492264,2019-08-31,Louisiana,New Orleans,4600 block of 4th St,2,2
749361,2017-01-12,Louisiana,New Orleans,8607 E 61st Terrace,3,2
1605752,2020-01-26,Louisiana,New Orleans,115 W Camden Ave,3,3
896444,2017-07-23,Louisiana,New Orleans,1500 block of East 82nd St,1,3
760482,2017-01-26,Louisiana,New Orleans,1510 Maryland Drive,2,3
672217,2016-10-09,Louisiana,New Orleans,1696 Arden Way,1,3
308839,2015-03-18,Louisiana,New Orleans,200 block of Clinton Place,1,3
1711487,2020-06-21,Louisiana,New Orleans,2600 block of W Potomac Ave,1,3
1418457,2019-06-09,Louisiana,New Orleans,265 N Main St,1,3
136567,2014-05-17,Louisiana,New Orleans,84000 block of Pedro Drive,1,3
353536,2015-06-06,Louisiana,New Orleans,100 block of Warren Avenue,1,4
1212984,2018-09-18,Louisiana,New Orleans,1100 block of Sumner St,0,4
516758,2016-03-05,Louisiana,New Orleans,116 North Mead,0,4
783963,2017-02-27,Louisiana,New Orleans,11810 Fountain Way,0,4
1774123,2020-08-24,Louisiana,New Orleans,11938 E McNichols Rd,0,4
2125953,2021-09-26,Louisiana,New Orleans,1400 block of 8th Ave,0,4
1837146,2020-10-28,Louisiana,New Orleans,1400 block of Rorer Ave SW,0,4
2049419,2021-06-30,Louisiana,New Orleans,2200 block of S Millard Ave,0,4
153648,2014-06-29,Louisiana,New Orleans,2800 block of Dayton,0,4
296327,2015-02-22,Louisiana,New Orleans,4224 Dorchester Road,0,4
723643,2016-12-11,Louisiana,New Orleans,4305 N Pine Hills Rd,1,4
1746674,2020-07-25,Louisiana,New Orleans,525 S Riverfront Blvd,0,4
1301778,2019-01-15,Louisiana,New Orleans,5420 Baseline Rd,1,4
448286,2015-11-15,Louisiana,New Orleans,5600 block of Blakemore St,0,4
648490,2016-09-05,Louisiana,New Orleans,600 block of Moss Street,0,4
436219,2015-10-24,Louisiana,New Orleans,682 Dixie Ave.,0,4
786876,2017-03-03,Louisiana,New Orleans,7165 Germantown Ave,0,4
921733,2017-08-27,Louisiana,New Orleans,7760 24th St,1,4
588918,2016-06-26,Louisiana,New Orleans,Baldwin Blvd  and Lamar,0,4
325207,2015-04-18,Louisiana,New Orleans,Bost Street,0,4
1141745,2018-06-14,Louisiana,New Orleans,Marigold Ave,1,4
757955,2017-01-20,Louisiana,New Orleans,Smart Road,1,4
580848,2016-06-14,Louisiana,New Orleans,South Van Buren and Elm streets,0,4
281039,2015-01-19,Louisiana,New Orleans,1000 block of Gibbs St.,2,5
2126241,2021-09-25,Louisiana,New Orleans,1124 Grove St,2,5
2085489,2021-08-08,Louisiana,New Orleans,2504 FM 1960 Rd E,1,5
318297,2015-04-05,Louisiana,New Orleans,5000 block of Wildflower Court,0,5
1605948,2020-01-26,Louisiana,New Orleans,631 S Sprigg St,0,5
1583444,2019-12-29,Louisiana,New Orleans,800 block of Allacante Dr,0,5
559042,2016-05-14,Louisiana,New Orleans,Cordova and Peoples Street,0,5
1765499,2020-08-15,Louisiana,New Orleans,N 10th St and Brown St,0,5
1492087,2019-08-30,Louisiana,New Orleans,1621 Virginia St,0,6
1172224,2018-07-26,Louisiana,New Orleans,18416 St Clair Ave,1,6
832679,2017-04-30,Louisiana,New Orleans,9080 Judicial Dr,2,6
1560645,2019-11-29,Louisiana,New Orleans,2650 Dumas Dr,0,7
1732485,2020-07-12,Louisiana,New Orleans,4718 Plank Rd,1,7
1665834,2020-04-25,Louisiana,New Orleans,500 block of Josephine St,0,7
1508804,2019-09-21,Louisiana,New Orleans,1399 Old Charlotte Rd,2,8
662342,2016-09-24,Louisiana,New Orleans,Greenmount Ave and Preston St,0,8
647865,2016-09-04,Louisiana,New Orleans,1020 Orange Ave NE,1,10
848292,2017-05-20,Louisiana,New Orleans,2100 block of W Huntingdon St,0,10
121031,2014-04-02,Louisiana,New Orleans,Motor Pool Road and Tank Destroyer Boulevard,4,16
777876,2017-02-18,Louisiana,New Orleans (Algiers),1 block of N Conestoga,0,4
337855,2015-05-10,Louisiana,New Orleans (Algiers),3600 block of Bosworth Rd,1,4
628623,2016-08-13,Louisiana,New Orleans (Gentilly),Jamaica Ave and 105th St,0,4
1701426,2020-06-09,Florida,New Port Richey,600 block N 8th St,1,6
1556984,2019-11-24,New York,New Rochelle,3846 LA-29,2,2
920513,2017-08-24,New York,New York (Manhattan),10400 block of Balmoral Dr,4,0
815227,2017-04-09,New York,New York (Manhattan),4000 block of Moss Spring Dr,1,3
2054132,2021-07-04,New York,New York (Manhattan),600 block of Haungs Ave,1,3
708777,2016-11-23,New York,New York (Manhattan),928 Cross Road,0,4
1838368,2020-10-29,New York,New York (Manhattan),Center St and 11th St,0,4
1213836,2018-09-19,New York,New York (Manhattan),W Cermak Rd and S State St,0,4
1704727,2020-06-13,New York,New York (Manhattan),3100 block of Waclark Pl SE,2,5
1509510,2019-09-21,New York,New York (Manhattan),101 W Maryland St,0,6
1021788,2018-01-05,New York,New York (Manhattan),6168 US 49,0,6
883282,2017-07-05,New Jersey,Newark,11000 block of S Eberhart,2,2
942830,2017-09-26,New Jersey,Newark,3200 block of Lyndale Ave,2,2
1834216,2020-10-25,New Jersey,Newark,1900 block of Carver Ave,2,3
626960,2016-08-10,New Jersey,Newark,4000 Green Tree Drive,1,3
2092227,2021-08-16,New Jersey,Newark,4421 Central Ave,1,3
2008415,2021-05-18,New Jersey,Newark,1200 block of Valencia Ave,1,4
2003167,2021-05-13,New Jersey,Newark,200 block of 37th Pl SE,0,4
1732532,2020-07-12,New Jersey,Newark,2965 Hunter Chapel Road,2,4
2012345,2021-05-22,New Jersey,Newark,800 block of N Pine St,0,4
1428595,2019-06-22,New Jersey,Newark,800 block of N Port St,1,4
1145881,2018-06-19,New Jersey,Newark,905 Lee Dr NW,0,4
1643775,2020-03-22,New Jersey,Newark,Edinburgh Drive,0,4
2087433,2021-08-10,New Jersey,Newark,NE Milton St,2,4
184507,2014-09-02,New Jersey,Newark,25000 block of Fifth Street ,0,5
1726034,2020-07-05,New Jersey,Newark,900 block of S Carroll Ave,1,5
329322,2015-04-25,New Jersey,Newark,24 Hinchey Rd,1,6
1928557,2021-02-13,New Jersey,Newark,3rd St and Quesada Ave,0,6
1703509,2020-06-12,New Jersey,Newark,N Broad St and Colwyn St,0,6
456893,2015-12-02,New Jersey,Newark,1365 South Waterman Ave,16,19
916808,2017-08-20,New York,Newburgh,100th St and Ave M,0,4
178006,2014-08-18,New York,Newburgh,Main and Hyacinth streets,0,4
1916468,2021-01-31,New York,Newburgh,W Congress Pkwy and S Independence Blvd,0,4
348620,2015-05-28,New York,Newburgh,6200 block of South Honore Street,0,5
931139,2017-09-09,Virginia,Newport News,Kings Bend Road,0,4
1440510,2019-07-05,Virginia,Newport News,Maple St,0,6
1615155,2020-02-05,New York,Niagara Falls,4100 block of Shady Oak Dr,4,0
1272106,2018-12-08,Georgia,Norcross,89-25 130th St,0,5
810756,2017-04-03,Virginia,Norfolk,1100 block of W Stiles St,3,1
2124396,2021-09-24,Virginia,Norfolk,749 Silver Bluff Rd,4,1
1115051,2018-05-13,Virginia,Norfolk,2436 Belleview St,3,2
615024,2016-07-28,Virginia,Norfolk,800 block of West 50th Place,2,2
171823,2014-08-08,Virginia,Norfolk,3426 Vassar NE,1,3
364872,2015-06-27,Virginia,Norfolk,Weir Street,1,3
529488,2016-03-25,Virginia,Norfolk,8501 E. Alameda Avenue,0,4
1517804,2019-10-01,Virginia,Norfolk,Leonor K. Sullivan Blvd and Poplar St,0,4
1214298,2018-09-20,Virginia,Norfolk,1317 Midland Ave,0,5
2036635,2021-06-16,Virginia,Norfolk,2100 block of West Lexington St,1,5
617334,2016-07-29,Virginia,Norfolk,Trail Creek St,0,7
1893744,2021-01-03,Virginia,Norfolk,10525 NW 24th Ave,0,8
1312284,2019-01-26,Illinois,Normal,42350 Church Point Rd,5,0
1014971,2017-12-23,Pennsylvania,Norristown (East Norriton),100 block of City Avenue,1,3
2050151,2021-07-01,New Jersey,North Bergen,225 Amelia St,2,4
825694,2017-04-21,South Carolina,North Charleston,2500 block of Vernon Dr,2,2
1952662,2021-03-14,South Carolina,North Charleston,2600 block of E 77th St,0,4
2097063,2021-08-21,South Carolina,North Charleston,1600 block of E 87th Pl,1,5
1635796,2020-03-08,South Carolina,North Charleston,6247 Kenwood Ave,1,5
390774,2015-08-08,South Carolina,North Charleston,833 Anderson Street,1,11
1201885,2018-09-02,California,North Hollywood,801 Garrison Ave,0,4
1719645,2020-06-27,Nevada,North Las Vegas,600 block of Parkway Dr,3,1
902187,2017-07-30,Nevada,North Las Vegas,1810 George Dieter Dr,1,3
1749535,2020-07-28,Nevada,North Las Vegas,2600 block of W Atkinson Ave,0,4
1226384,2018-10-06,Nevada,North Las Vegas,Williams St and Telegraph Ave,0,6
640861,2016-08-28,Florida,North Miami Beach,512 E Columbus St,0,5
1792624,2020-09-11,California,Norwalk,St Elizabeth St and Front St,0,5
926766,2017-09-03,Colorado,Oak Creek,10100 block of S Firmona Ave,2,3
266424,2014-12-21,Michigan,Oak Park,600 block of Escanba,1,8
359830,2015-06-17,California,Oakland,110 Calhoun Street,9,0
2068568,2021-07-20,California,Oakland,16241 TX-110,4,0
1305538,2019-01-19,California,Oakland,11445 Brian Lakes Drive,3,2
870095,2017-06-18,California,Oakland,1900 block of N 14th St,3,2
2080006,2021-07-31,California,Oakland,2700 block of Lynnwood Ave,2,2
1084847,2018-04-04,California,Oakland,3300 Garden Oaks Drive,2,2
334681,2015-05-04,California,Oakland,100 block of Roosevelt Avenue,1,3
305907,2015-03-13,California,Oakland,1097 South First St.,2,3
662548,2016-09-25,California,Oakland,300 block of E. Green St,1,3
748348,2017-01-11,California,Oakland,4200 block of S Talman,1,3
1681887,2020-05-17,California,Oakland,6800 block of Atwood St,1,3
374292,2015-07-14,California,Oakland,1100 block of Riverview,0,4
1911026,2021-01-25,California,Oakland,1406 Good Hope Rd SE,1,4
225830,2014-11-28,California,Oakland,1849 East Brooks Road ,0,4
1343330,2019-03-10,California,Oakland,2700 block of San Jacinto Ave,0,4
675993,2016-10-13,California,Oakland,2700 block of West Lexington,0,4
376203,2015-07-17,California,Oakland,3100 block of Sunshine Avenue,0,4
134591,2014-05-12,California,Oakland,3400 West 24th Street,0,4
864852,2017-06-11,California,Oakland,4272 Bonny Oaks Drive,0,4
1973809,2021-04-10,California,Oakland,4926 Becker Dr,0,4
1415399,2019-06-05,California,Oakland,828 W 9th Street,0,4
1714504,2020-06-23,California,Oakland,9100 block of South Ellis Ave,0,4
1710680,2020-06-20,California,Oakland,Union St and Ocean Ave,1,4
966153,2017-10-22,California,Oakland,Wethersfield Avenue and Elliott Street,0,4
1699193,2020-06-07,California,Oakland,1305 Grant St,0,5
600798,2016-07-11,California,Oakland,1800 block of W. North Avenue,0,5
1999434,2021-05-06,California,Oakland,22nd Ave and E 30th St,0,5
95579,2014-01-12,California,Oakland,300 block of North St,0,5
2126747,2021-09-27,California,Oakland,3964 10th Ave,0,5
1600787,2020-01-19,California,Oakland,4802 Noland Rd,2,15
1323448,2019-02-09,Florida,Ocala,109 Perry St,0,4
353382,2015-06-05,Florida,Ocala,900 block of West 3rd St,0,5
1846764,2020-11-07,California,Oceano,225 Riley Ave,0,4
1377519,2019-04-21,Texas,Odessa,1500 block of South 31st St,0,4
2025891,2021-06-04,Kansas,Ogden,1675 E. Sherman Blvd,1,3
803689,2017-03-26,New Mexico,Ohkay Owingeh (Chamita),E 75th St,2,2
1321021,2019-02-06,Oklahoma,Oklahoma City,1778 Fulton St,1,3
1686685,2020-05-23,Oklahoma,Oklahoma City,3911 W Grenshaw St,1,3
310356,2015-03-20,Oklahoma,Oklahoma City,1300 block of N Stiles Ave,0,4
1165214,2018-07-16,Oklahoma,Oklahoma City,2100 block of W 28th St,2,4
849215,2017-05-21,Oklahoma,Oklahoma City,441 N Val Vista Dr,0,4
1540863,2019-11-03,Oklahoma,Oklahoma City,600 block of Magnolia St,0,4
111095,2014-03-01,Oklahoma,Oklahoma City,Hamilton Avenue,1,4
1579220,2019-12-24,Oklahoma,Oklahoma City,1226 Montlieu Ave,0,6
657136,2016-09-17,Oklahoma,Oklahoma City,3918 Columbia St,1,6
1426537,2019-06-20,Oklahoma,Oklahoma City,343 Hamilton St,0,10
1062123,2018-03-03,Oklahoma,Oklahoma City (Midwest City),1300 Block of NW 62nd Ln,0,4
1992534,2021-05-01,Mississippi,Olive Branch,St Bernard Ave and N Claiborne Ave,2,4
2121381,2021-09-21,Washington,Olympia,2200 block of Alabama Ave SE,0,5
541996,2016-04-17,Nebraska,Omaha,600 block of Westmoreland Street,3,1
1504030,2019-09-14,Nebraska,Omaha,5200 block of Tennessee Ave,1,3
468787,2015-12-19,Nebraska,Omaha,21630 Southwest 120th Avenue,1,4
601512,2016-07-11,Nebraska,Omaha,5100 block of Call Pl SE,0,4
2060293,2021-07-12,Nebraska,Omaha,515 US-1,0,4
1812972,2020-10-02,Nebraska,Omaha,51st St and Hoover St,0,4
186488,2014-09-06,Nebraska,Omaha,576 Poplar Street,0,5
1156638,2018-07-05,Nebraska,Omaha,1800 block of Atlantic Ave,0,6
756801,2017-01-21,Nebraska,Omaha,6510 Tara Blvd,0,6
2044701,2021-06-25,Florida,Opa Locka,Zerega Ave and Watson Ave,0,5
1441721,2019-07-06,Louisiana,Opelousas,1921 Chambers Rd,5,0
1823101,2020-10-10,Alabama,Opp,55 Williamsburg County Hwy,0,8
1369148,2019-04-11,California,Orange,7112 W Minnezona Ave,3,2
1139320,2018-06-12,New Jersey,Orange,W 166th St and  Summit Ave,0,4
986092,2017-11-11,South Carolina,Orangeburg,Forstall St and Burgundy St,1,5
1419305,2019-06-11,California,Orinda,12500 block of E Kansas Pl,0,4
1160253,2018-07-09,Florida,Orlando,2709 Ferris Rd,5,0
2035313,2021-06-15,Florida,Orlando,956 Industrial Blvd,3,2
1611037,2020-01-31,Florida,Orlando,200 block of NE 1st Ct,1,3
450505,2015-11-20,Florida,Orlando,Prospect Drive,1,3
1721572,2020-06-30,Florida,Orlando,3500 block of Stanford Pl,0,4
1212567,2018-09-18,Florida,Orlando,4622 Faronia Rd,0,4
398361,2015-08-19,Florida,Orlando,500 Genesee St,3,4
1086773,2018-04-06,Florida,Orlando,6100 block of Transylvania Ave,0,4
542362,2016-04-16,Florida,Orlando,Baxter Street,0,4
829073,2017-04-26,Florida,Orlando,SW 264th St and 139th Ave,0,4
169326,2014-08-04,Florida,Orlando,1100 block of Joseph E. Boone Boulevard NW,0,5
1686369,2020-05-15,Florida,Orlando,2305 SE Hawthorne Rd,0,5
156468,2014-07-08,Florida,Orlando,35 March Street,0,5
122136,2014-04-05,Florida,Orlando,4300 W Wilcox Street,1,5
158055,2014-07-05,Florida,Orlando,4700 Piggott Avenue,0,5
2033123,2021-06-12,Florida,Orlando,McHenry Ave and Cavanaugh Ave,0,5
1818055,2020-10-08,Florida,Orlando,4935 Frankford Ave,1,6
198051,2014-09-29,Florida,Orlando,29 Sandy Dam Lane,1,7
990974,2017-11-17,Florida,Orlando (Pine Castle),900 Block of Mississippi St,0,4
2038152,2021-06-17,Florida,Orlando (Pine Hills),Rosa Parks Blvd and Hamilton Ave,0,4
523044,2016-03-15,Florida,Orlando (Pine Hills),Donald Lee Hollowell Drive,0,5
511436,2016-02-25,Florida,Orlando (Pine Hills),200 S Ridge Rd,4,14
162008,2014-07-21,Kentucky,Owensboro,300 block of Foote Park Lane,0,4
1720781,2020-06-30,Alabama,Ozark,Parkway Dr,1,4
198064,2014-09-26,California,Pacoima,650 Turner Rd,1,4
1764756,2020-08-15,Kentucky,Paducah,4100 US-231 S,2,3
1723184,2020-07-02,Ohio,Painesville,2100 block of Oleander St,2,3
1492297,2019-08-31,Kentucky,Paintsville,600 block of N Market St,0,4
549507,2016-04-27,Texas,Palestine,4300  Block of Kerrit Dr,2,2
1666327,2020-04-25,Florida,Palm Bay,Elese St and Deerock Dr,1,4
508510,2016-02-20,Florida,Palm Beach Gardens (Riviera Beach),446 S Parramore Ave,0,4
2026651,2021-06-06,Florida,Palm Beach Gardens (Riviera Beach),50 block of Katie Ct,0,4
1572275,2019-12-15,Florida,Palm Beach Gardens (Riviera Beach),600 block of 32nd St,1,4
1893327,2021-01-03,California,Palm Springs,2900 Travis St,1,4
651434,2016-09-08,California,Palmdale,300 block of Lacey St,1,4
1784141,2020-09-02,Alaska,Palmer,1400 block of E Residence Ave,1,3
2012971,2021-05-23,California,Palo Alto (East Palo Alto),3344 W Ohio St,0,4
1578711,2019-12-21,Florida,Panama City,2555 LA-18,0,4
395844,2015-08-16,Florida,Panama City Beach,3651 Sycamore School Rd,0,6
1904063,2021-01-17,California,Panorama City,2340 W Northern Ave,0,5
171802,2014-08-09,Illinois,Park Forest,400 3rd Ave N,1,8
1131855,2018-06-02,Virginia,Parksley,S 11th St and Farnam St,1,6
175767,2014-08-13,California,Pasadena,New Orleans and North Rocheblave streets,0,4
1699211,2020-06-07,California,Pasadena,915 Plantation Blvd,2,7
2113623,2021-09-11,California,Paso Robles,900 block of E 79th St,1,3
1806368,2020-09-26,Mississippi,Pass Christian,4700 block of Vernon Ave,0,5
221347,2014-11-15,New Jersey,Paterson,2555 N. Glenstone,4,0
1137848,2018-06-10,New Jersey,Paterson,1200 block of Orchard Rd,2,2
346202,2015-05-23,New Jersey,Paterson,2400 block of South 9th Street,2,2
1505354,2019-09-16,New Jersey,Paterson,3436 E 11th St,2,2
1845690,2020-11-07,New Jersey,Paterson,241 Albright Rd,1,3
962623,2017-10-16,New Jersey,Paterson,5th Street,1,3
104218,2014-02-05,New Jersey,Paterson,6740 N Clark St,1,3
443652,2015-11-07,New Jersey,Paterson,Bayaud and Bannock,1,3
640203,2016-08-27,New Jersey,Paterson,1900 block of NW 83rd Terr,2,4
1689252,2020-05-26,New Jersey,Paterson,2700 block of N Darian St,0,4
226388,2014-11-30,New Jersey,Paterson,375 Remsen Avenue,0,4
1319325,2019-02-04,New Jersey,Paterson,4000 block of Topeka St,0,4
2025254,2021-06-02,New Jersey,Paterson,Calhoun Rd,0,4
1179810,2018-08-04,New Jersey,Paterson,3400 block of Coran Ln,0,6
2040374,2021-06-20,New Jersey,Paterson,4619 E. R L Thornton Freeway,0,8
1025272,2018-01-11,Mississippi,Pattison,St Robert Outer Road and Houston Road,2,2
1622962,2020-02-16,New Jersey,Paulsboro,517 W Gadsden St,1,4
610584,2016-07-24,Georgia,Peachtree Corners,1555 Main St,1,7
2045564,2021-06-25,Ohio,Pedro,7000 block of S Indiana Ave,0,4
1362182,2019-04-02,South Carolina,Pelzer,337 E 13th St,0,5
634787,2016-08-21,South Carolina,Pelzer,19 Plymouth St,0,13
1186888,2018-08-14,Illinois,Pembroke Township,1000 S Easton Rd,0,5
2085542,2021-08-08,South Carolina,Pendleton,700 block of Bourbon St,0,5
1204538,2018-09-06,Florida,Pensacola,511 Walnut St,4,2
1964271,2021-03-26,Florida,Pensacola,100 block of W Balview Ave,0,4
2108892,2021-09-05,Florida,Pensacola,116 W Lexington Ave,0,4
1253361,2018-11-11,Illinois,Peoria,598 N Broad St,3,1
2033605,2021-06-13,Illinois,Peoria,5200 block of Robinwood Rd,1,3
222792,2014-11-19,Illinois,Peoria,700 block of North St. Louis Avenue,1,3
693401,2016-11-05,Illinois,Peoria,803 Main St,0,5
901549,2017-07-30,California,Perris,1500 block of Azalea Garden Rd,1,5
1711626,2020-06-21,California,Perris,500 block of E 7th St,0,5
479613,2016-01-06,New Jersey,Perth Amboy,2312 East Magnolia Street,3,1
940142,2017-09-23,Virginia,Petersburg,1164 Albany Ave,2,2
1806035,2020-09-26,Virginia,Petersburg,507 Glover Ave,1,3
2102694,2021-08-28,Virginia,Petersburg,2800 block of W 12th Pl,0,4
2084884,2021-08-07,Virginia,Petersburg,700 block of Granby St,0,4
1998865,2021-05-08,Virginia,Petersburg,7440 Auburn Blvd,0,4
1289686,2018-12-31,Alabama,Phenix City,4462 Denison Ave,3,2
1659862,2020-04-16,Alabama,Phenix City,Bustleton Ave and St Vincent St,0,4
1521226,2019-10-07,Pennsylvania,Philadelphia,135 Centre Ave,5,0
211348,2014-10-26,Pennsylvania,Philadelphia,1410 Old Dover Road,4,0
1173476,2018-07-27,Pennsylvania,Philadelphia,603 East Ave J,5,0
1320286,2019-02-03,Pennsylvania,Philadelphia,E Sunny Dunes Rd and El Placer Rd,4,0
882422,2017-07-03,Pennsylvania,Philadelphia,112 US 82,3,1
652642,2016-09-11,Pennsylvania,Philadelphia,3006 Holton Avenue,3,1
1185520,2018-08-12,Pennsylvania,Philadelphia,4786 Yarrington Ct,4,1
182974,2014-08-29,Pennsylvania,Philadelphia,820 Peach St,3,1
2101774,2021-08-27,Pennsylvania,Philadelphia,300 block of Oney Ave,2,2
1585894,2020-01-01,Pennsylvania,Philadelphia,3000 block of S Jefferson Ave,3,2
1640317,2020-03-15,Pennsylvania,Philadelphia,3264 E Battlefield Rd,5,2
289811,2015-02-07,Pennsylvania,Philadelphia,3640 Willow Tree Circle,5,2
1623696,2020-02-17,Pennsylvania,Philadelphia,8027 Hwy 61,2,2
1485340,2019-08-22,Pennsylvania,Philadelphia,851 Bush River Rd,2,2
802837,2017-03-25,Pennsylvania,Philadelphia,E 79th St and Woodland Ave,2,2
772753,2017-02-11,Pennsylvania,Philadelphia,100 block of N Mayfield,1,3
1647661,2020-03-28,Pennsylvania,Philadelphia,1100 block of Washington Blvd,1,3
303659,2015-03-09,Pennsylvania,Philadelphia,200 block of West 105th,1,3
813028,2017-04-06,Pennsylvania,Philadelphia,2000 block of Tulip St,1,3
139281,2014-05-25,Pennsylvania,Philadelphia,2100 block of Joffre Avenue,1,3
962359,2017-10-18,Pennsylvania,Philadelphia,2111 Emmorton Park Rd,3,3
700363,2016-11-12,Pennsylvania,Philadelphia,21st St and Cleveland Ave,1,3
745236,2017-01-07,Pennsylvania,Philadelphia,2500 block of Churchill Ave,1,3
572696,2016-06-05,Pennsylvania,Philadelphia,2600 block of Skyline Boulevard S,3,3
1772513,2020-08-23,Pennsylvania,Philadelphia,2946 W 23rd St,1,3
2119736,2021-09-19,Pennsylvania,Philadelphia,300 block of 17th St,1,3
907611,2017-08-05,Pennsylvania,Philadelphia,300 block of Ellis St,1,3
1411661,2019-05-31,Pennsylvania,Philadelphia,306 N Hollow Ave,1,3
906126,2017-08-03,Pennsylvania,Philadelphia,3426 18th St NE,1,3
1922354,2021-02-06,Pennsylvania,Philadelphia,3634 E McKinley Ave,1,3
